,Field,Text,sentiment,sentiment_group,subjectivity,subjectivity_group
254,comments,"Arts and culture organisations take decades to build but can be destroyed in a matter of months. If they are supported through these times of uncertainty they will flourish in the years to come. If they are treated as a ""nice to have"" and ignored over the next year than they will disappear and take many years to rebuild.",0.3666666666666667,Neutral,0.5,More Subjective
255,comments,Our older clients need IT training!,0.20833333333333331,Neutral,0.3333333333333333,More Objective
256,comments,"The majority of our volunteers are over 65. While we haven't had too many pulling back as yet, we won't have that tested until we resume our activities in 2021. I'm concerned that a number may have residual concerns about volunteering at massed gatherings and that we could see considerable drop-off.",0.19999999999999998,Neutral,0.31666666666666665,More Objective
257,comments,To have diversified funding channels - not to rely on events as a large percentage of your revenue.,0.21428571428571427,Neutral,0.42857142857142855,More Objective
258,comments,We do feel that the way we are funded and no long term strategy does not help us meet our demands with confidence and a feeling our client group and we are not valued.,0.025,Neutral,0.4,More Objective
259,comments,HELP!,0.0,Neutral,0.0,More Objective
260,comments,"not for profits continue to struggle everywhere, the required paperwork, H&S requirements, continues to be a burden and funding not easy to get to employ suitable people in these roles. If funding for operations was easier to obtain it would lesson the burden on our organisation 10 fold.",0.16666666666666669,Neutral,0.7916666666666667,More Subjective
261,comments,"Thank you for all the collating of lessons learnt and responses etc, which will hopefully provide some future guidance for people",0.0,Neutral,0.125,More Objective
262,comments,Good survey questions.,0.7,Positive,0.6000000000000001,More Subjective
263,comments,It would be great if the government can appoint the organization or government agency where it can provide support to equip and up-skill former refugee community organisation at one place and where it can access resources of grant and coaching support.,0.4,Positive,0.375,More Objective
264,comments,"Collaboration between neighbouring groups is the way forward, merging of agencies is essential as individually some do not perform very well.",0.06666666666666667,Neutral,0.3333333333333333,More Objective
265,comments,"Funding opportunities are minimal, so you end up fighting for the small amounts with other trusts and that limits collaborative opportunities and makes it harder to reach wider conservation goals.",-0.14375,Neutral,0.34375,More Objective
266,comments,No,0.0,Neutral,0.0,More Objective
267,comments,Government needs to move toward capability funding for small Pacific providers who have a proven track record and can engage with its community. There is not enough of us. The last thing we want is for the wrong providers or mainstream providers having access to the budget for Pacific and can’t engage with our communities.,-0.1875,Neutral,0.4666666666666667,More Objective
268,comments,It is interesting to see what structures are best able to survive a major crisis. The bigger you are can mean the harder you fall,0.2357142857142857,Neutral,0.4446428571428571,More Objective
269,comments,"We are very grateful for the wage subsidy , and business loan. Also for the regular COVID bulletins from various government departments. We feel very supported so far in the face of the challenges.",0.1,Neutral,0.4353846153846154,More Objective
270,comments,Staff who have helped co-ordinate the effort to maintain services throughout lockdown are tired. They are emotionally drained at supporting their volunteer teams of 25 - 50 people remotely and their capabilities are stretched through working long hours with little day-to-day contact with their professional peers.,-0.0546875,Neutral,0.35000000000000003,More Objective
271,comments,We count ourselves very lucky.,0.43333333333333335,Positive,1.0,More Subjective
272,comments,"We feel that the support from our community, business community and community funders will be crucial moving forward.",0.0,Neutral,1.0,More Subjective
